trial_number,outer_fold,pruned,time_sec,lr,weight_decay,dropout_rate,alpha,dec_ch,loss_w_mask,val_cls_prauc,val_mask_dice_global,distance_to_ideal
29,8,False,385.8200881999801,0.00032105227726217817,5.681793002040023e-07,0.15745242237864593,0.2,192,1.443849276028834,0.9186404518857346,0.646375809266462,0.36286284508241834
30,8,False,296.52758500003256,0.00021073953708808667,5.470426400639553e-06,0.3422641697571598,0.2,96,1.7226109520959028,0.8565946770913188,0.6415214313878731,0.3860983952216617
31,8,False,398.047652200039,0.0003808360904110084,1.1804550334563204e-06,0.15812895682089487,0.2,192,2.26672108506677,0.8898747603949335,0.6032646949331169,0.41173592348079874
32,8,False,307.9275116000208,0.0006105322284991094,4.836691871228789e-07,0.34050545999923476,0.2,96,1.3760471558772926,0.8982133505163018,0.6019003718648289,0.4109061157180296
33,8,False,302.43747840001015,6.887995562147106e-05,3.2365898957872887e-07,0.29737345838205725,0.2,96,1.72205833630616,0.7915115726017471,0.5399567880667854,0.5050813609754622
34,8,False,426.91468869999517,0.00029323973286466825,4.951587402977436e-05,0.21735046162133165,0.2,256,1.9612879972765993,0.894695570395761,0.6702875501522025,0.346120387262742
35,8,False,398.9771722999867,0.0003683833367498415,1.0248684924352212e-05,0.17057227619571091,0.2,192,1.00241177683882,0.916449866138666,0.644843460204045,0.3648517406126529
36,8,False,434.611466100032,5.351003269751581e-05,2.178111589085568e-05,0.1039524925915868,0.2,256,2.079398890516085,0.7818400071136092,0.5749676311269478,0.4777512920820083
37,8,False,300.5980417000246,0.00012016556698260313,1.7414588361285713e-06,0.1503946416440209,0.2,96,2.4416872223687633,0.8138269714256591,0.5948512851573143,0.445876527423481
38,8,False,305.8171228999854,0.0007662570711304903,9.626882130126964e-07,0.1694165942292346,0.2,128,1.482653825141445,0.9314936197083709,0.6316322027650714,0.374683810939804
39,8,False,416.83158280001953,9.589300347502308e-05,2.314808255507224e-06,0.34975082714344974,0.2,256,1.1479820392396316,0.8118488863506892,0.573725557764455,0.4659514370304065
40,8,False,420.3284942000173,7.483015787699295e-05,5.238741066209903e-07,0.37145508350222745,0.2,256,1.5854256093657957,0.7883923769961015,0.5668413338911801,0.4820832045804253
41,8,False,313.0331148999976,0.00029401443760569375,4.339109792901296e-06,0.31111456759733813,0.2,128,1.1743579439826741,0.9080343077483697,0.6204283387028352,0.3905538818283736
42,8,False,443.2109880000353,0.00010871482156592189,5.523241687560689e-05,0.23945571389373707,0.2,256,2.4811029568902248,0.8045714149842358,0.634465112499268,0.41449738940243835
43,8,False,400.1409209999838,0.00013649335594127394,3.8398965637725853e-07,0.3417411316001132,0.2,192,1.0976267430469908,0.8538388484777141,0.6157785577308535,0.4110829586758659
44,8,False,398.8235586999799,0.00011688306777627487,2.950849131128029e-07,0.2699579495289769,0.2,192,1.764154310402568,0.8176090521494247,0.5804851599156127,0.4574485314315266
45,8,False,315.70983309997246,6.036439933708641e-05,1.417941045250084e-07,0.2780554511676089,0.2,128,2.871988962391674,0.7863039785370676,0.545721570288474,0.5020307573149836
46,8,False,395.13189570000395,0.00057123666406792,1.220128423013073e-05,0.2766082277408428,0.2,192,0.9530327814990389,0.9215783740194393,0.5734745923244592,0.4336748491833729
47,8,False,320.0702687999583,0.00041997702555469674,9.003503489124047e-06,0.23368520747603336,0.2,128,1.4739869346223262,0.9189524751478206,0.6121541370911612,0.3962235665128545
48,8,False,442.24549729999853,0.0003824546188344401,3.535360381146135e-06,0.3776434231072169,0.2,256,1.968851411897735,0.8744690348069669,0.6410381048753139,0.38027840508474925
49,8,False,303.3318295000354,0.0005282951015200217,2.5748376830287676e-07,0.2582906868028585,0.2,96,2.727697991854678,0.8652159829357531,0.5919902510088229,0.4296960396929655
0,9,False,420.7536291000433,0.00035253080366667817,1.3618728018408235e-07,0.2029911017627777,0.2,192,1.469932406056906,0.9236056843428264,0.6100795439225473,0.39733368033980787
1,9,False,316.80189679999603,0.00027515210813453895,2.906614086297167e-06,0.15230301580723637,0.2,128,0.619314457491073,0.9373905094331609,0.6133060351996591,0.3917297164143236
2,9,False,323.8979503000155,0.00012738294476191344,7.526711610064313e-07,0.23362315088005414,0.2,128,2.2853034885297627,0.8101977835044988,0.5831613365242161,0.4580167603427662
3,9,False,323.1661138999625,0.00026914454403020725,8.268321227583519e-06,0.338559618566468,0.2,96,1.430370446803253,0.8825734942732504,0.6216217224613102,0.3961806471299931
4,9,False,310.45039660000475,0.0006070752959289124,1.3638928721536885e-05,0.2269080460689893,0.2,96,2.6071868204854667,0.8888397840960736,0.6145955208254638,0.4011149538070141
5,9,False,386.7256000000052,7.164666175032686e-05,1.6934080625826576e-05,0.3542803167094034,0.2,192,1.2921120418071792,0.7905891973743063,0.5767060088960464,0.47226124884543635
6,9,False,307.0549944000086,0.00016594165781883962,3.113551630247398e-07,0.1589227087847757,0.2,128,1.316815713174386,0.8772932078695348,0.6296916702698053,0.39010923585902935
7,9,False,296.8849113000324,0.0002677668691486184,1.0858496050514277e-07,0.16531969791941983,0.2,96,0.6855301515663077,0.9330235103556438,0.5939991499009827,0.4114882020741364
8,9,False,417.36956889997236,0.00010398152248185346,1.2183807048637937e-07,0.15234623625717666,0.2,256,2.092677065296135,0.8008295953037452,0.6147530051523282,0.43368663473299696
9,9,False,302.2204371999833,0.00023484327132462736,8.840092607762747e-07,0.1335866281597895,0.2,96,1.7882068442246108,0.8764502264719883,0.6322846496479448,0.38791638973283615
10,9,False,300.8862554000225,0.0006505297822767084,2.4263784183715004e-07,0.1626366891998116,0.2,96,2.2276908562372824,0.9174003573532111,0.6413255146686797,0.3680626134138928
11,9,False,299.5397252999828,0.0002341546341358587,2.5418815738205804e-07,0.29527309201270374,0.2,96,1.822363116847146,0.8615713975687347,0.6194300782400661,0.40496412596603604
12,9,False,301.281019200047,0.0003762961629343828,4.185345400461397e-07,0.23300076496462177,0.2,96,2.267033199774186,0.8739130158059869,0.634969800856329,0.3861929231226401
13,9,False,425.47956439998234,0.0007697051981140758,1.997781363092937e-07,0.11465119380857042,0.2,256,2.591268922703561,0.9232610807348225,0.6294091312949879,0.3784527099883458
14,9,False,317.7060639000265,0.00010403641653238403,2.2420462996918644e-06,0.36953760400261015,0.2,128,0.8783684404149166,0.8298600400038959,0.5834500023108697,0.449957227480891
15,9,False,320.6066585999797,0.00015811675220547057,2.350258604343287e-07,0.22969929392052044,0.2,128,0.536043009963091,0.911752083171567,0.5800467343457699,0.42912520335935805
16,9,False,314.1705329999677,0.000280809442537672,3.0139312775921794e-05,0.3948338074181196,0.2,96,0.716712389013237,0.9246029307977949,0.5681595085061781,0.43837304677398653
17,9,False,440.28903990000254,0.0006991716286788214,1.577744642932043e-06,0.3481621321356474,0.2,256,1.801113980295204,0.9208549715811557,0.6594930255271405,0.34958394583859287
18,9,False,319.08151310001267,0.00022744048658528745,1.1691228220963953e-06,0.3855127168385366,0.2,96,2.046283917665507,0.8366148783294036,0.6181808645441091,0.41530777765844873
19,9,False,459.48425589996623,5.8733991689427206e-05,7.261445588091608e-07,0.39851610000593385,0.2,256,2.9937474791978413,0.7769517520562097,0.5746934012283044,0.48024600349148416
20,9,False,320.6656673999969,0.0006961172603641404,3.257869813805281e-06,0.24636856577276345,0.2,128,2.1319939626261144,0.9083707785462849,0.6470241670591161,0.3646749962151569
21,9,False,320.17396949999966,0.0008364561956058464,7.770202933430916e-05,0.2521599701290655,0.2,128,1.8370931288793906,0.8865367687175605,0.6458548719019409,0.37187723324861266
22,9,False,307.6353462000261,0.0006183844047001985,1.5903726180923868e-06,0.1189262966392781,0.2,96,1.9935895524301865,0.922237736517191,0.643478152998793,0.3649038188497373
23,9,False,312.3834083999973,0.00027323269865031825,2.4497387908851907e-05,0.27752518590697095,0.2,128,0.840944138006129,0.9266182011362945,0.6349227159586758,0.37237925791786936
24,9,False,307.1987297000014,0.0005465675103242925,9.248711699422125e-05,0.13269170274620185,0.2,96,2.5045445228986,0.8937809968452166,0.6655156960421766,0.3509447623563364
25,9,False,305.78783270000713,0.00028599287353898317,3.4764536976466894e-05,0.21686529731939239,0.2,96,2.4011116188089794,0.860282145263579,0.5980638829297491,0.42552757976147454
26,9,False,321.1705122999847,0.0001609893113584236,4.160734237994498e-06,0.23351306558942744,0.2,128,2.9295438479503977,0.8226693834164871,0.5908658271095734,0.44591133536233674
27,9,False,399.65451980003854,0.00013933838872818723,3.445046347069929e-05,0.3907988143999953,0.2,192,0.9743062314164024,0.8578475366842897,0.631267493076973,0.3951847472872207
28,9,False,403.27028200001223,0.0002810211790989805,5.258070809522908e-05,0.25568497523159467,0.2,192,1.0249267277678373,0.9222081760880142,0.6419785749254557,0.36637536582030306
29,9,False,437.4292577000451,0.0005243813239319305,9.866462115349301e-07,0.32224818502746,0.2,256,1.9502204518721693,0.9151473519892459,0.6741753162917361,0.33669228739017343
30,9,False,322.1680148000014,0.0001477905669991998,5.4772180744200445e-06,0.22606135937312877,0.2,128,2.502598489440333,0.8210268636789356,0.624619951424249,0.41586243445799653
31,9,False,444.313675100042,0.00017031099632819165,5.248480802844239e-07,0.31487325304227987,0.2,256,2.200937740897987,0.8261346388426662,0.635572418660357,0.4037779412640471
32,9,False,325.8769272999489,8.897207653343158e-05,1.5883482565078312e-06,0.2418671889041912,0.2,128,1.3786409118727705,0.8042882231994055,0.6035567325041036,0.44212030480545517
33,9,False,327.4558757999912,0.00024605916978583375,1.451520330461423e-07,0.20309453878970618,0.2,128,2.945207845937429,0.8423747436258797,0.6248008929672372,0.40696448415702047
34,9,False,445.3101907999953,0.0004521633351877952,7.230588608749514e-07,0.3700230703681092,0.2,256,1.1556439607560438,0.9403656320213946,0.623378085031135,0.38131394503613775
35,9,False,444.87893479998456,7.647222899710891e-05,1.0290493737476129e-07,0.19005922207295395,0.2,256,1.1559182283038747,0.7965355037635374,0.610375812124947,0.4395506899164784
36,9,False,445.01754380000057,0.00020459204408584074,7.631841702725327e-07,0.15740171154530902,0.2,256,2.063264108196562,0.865340673271157,0.6679983658481022,0.3582711533944588
37,9,False,411.92341529997066,0.0005590044247327772,2.822277258078903e-07,0.23446282978231509,0.2,192,0.6935319132461105,0.9228597515210136,0.6147476438584023,0.39289947295466326
38,9,False,412.87412619998213,0.00010248424392382458,4.89517311001971e-06,0.13883900455003195,0.2,192,0.5992414094562946,0.8770375305191734,0.6132141430464241,0.4058608974022199
39,9,False,302.053837799991,0.0003632657519655871,2.346694460588478e-06,0.3377615949384234,0.2,96,0.6581210624277107,0.9388143100598564,0.5885688727784285,0.4159558403247445
40,9,False,390.5398867999902,0.00010185316320186904,2.2671884715659003e-05,0.390450744004028,0.2,192,2.9725913287120034,0.7904211491760265,0.6265968166140982,0.42819765538291166
41,9,False,416.98621129995445,0.00010686392327071372,6.345587633027997e-07,0.226842598781807,0.2,256,0.6864825699768904,0.8651635281644747,0.6206620723566509,0.402589291320327
42,9,False,298.8869638000033,7.230416148212603e-05,3.227316604095698e-06,0.15360158789076356,0.2,96,1.0057601998908645,0.7997188269499717,0.5580611538048053,0.4852035573392217
43,9,False,416.9488374000066,0.00032255750512196504,8.335183626431962e-06,0.26566920427760166,0.2,256,0.9783650277053886,0.9352869841774318,0.6595538930436755,0.346541954398842
44,9,False,388.5445843000198,9.53502969734966e-05,1.597012716105988e-07,0.18543751483659332,0.2,192,0.6345756504942295,0.8565858270155623,0.6170772521983021,0.40889785496724357
45,9,False,394.032974700036,0.0007391352063652185,4.2428214394667094e-05,0.14391886448589916,0.2,192,2.2883797251644076,0.9070588643951776,0.6156674688588962,0.3954106083311897
46,9,False,319.55800040002214,0.0002447837270564234,1.1320318269366782e-06,0.3560219795671151,0.2,128,1.4344486981875855,0.8854958544552464,0.6108588773139952,0.4056377851140822
47,9,False,308.5776005000225,0.00015175344615444563,6.071809274637748e-07,0.23782773599002258,0.2,96,1.8378528625265143,0.8319899884978336,0.621224640564064,0.4143647389447859
48,9,False,307.5515566000249,0.0008108170453974409,5.976764899918442e-05,0.35309713239671303,0.2,128,1.7408097577175363,0.9037998607908652,0.6287090482137516,0.38355108872508126
49,9,False,387.66879369999515,9.497567233650147e-05,3.6939318530296886e-05,0.3516991959927388,0.2,192,2.607722491365413,0.7959687482073502,0.6002517057914136,0.4488066960627372
0,10,False,387.6266937999753,0.0005397563790477569,1.1977162578030667e-07,0.1632311919793882,0.2,192,2.901635144510596,0.8704427691837443,0.6726318984431062,0.35207236468337194
1,10,False,416.19427119998727,0.0008505033743104063,3.6591730680364785e-06,0.29096600345066437,0.2,256,1.5580043760300792,0.8919591464570982,0.5046272336516047,0.5070177547916253
2,10,False,298.3947575999773,0.0007269128640380347,1.1111673059866852e-05,0.21053667739740656,0.2,96,1.5377804653562281,0.9029525435382793,0.5294360757465958,0.48046708067718136
3,10,False,298.6195411999943,0.000427293300483064,9.41296844392624e-06,0.16039504940283905,0.2,96,2.490398853755061,0.8589144284356245,0.6364520460215335,0.3899644257436513
4,10,False,416.2149491000455,0.00018115074703026554,1.6951211068105835e-05,0.1236247219965328,0.2,256,0.5500563977949628,0.9209945353038721,0.608133908868121,0.399751043564403
5,10,False,387.1333917999873,0.00018402650483110758,1.3876138406706635e-07,0.24931824885335488,0.2,192,0.8935843673331579,0.8789734974473327,0.6411855138844408,0.3786756524606561
6,10,False,387.4168860000209,0.00048680284965988953,9.881370274819309e-06,0.31606125171953214,0.2,192,1.8194661122744296,0.8855659311105704,0.6625761903314661,0.35630041180697186
7,10,False,387.62330600002315,0.00037217612091211576,1.8910577351090492e-06,0.2915730038315554,0.2,192,2.8237145046000145,0.8389803797482337,0.6680745808216348,0.36891977719113467
8,10,False,415.94763309997506,0.0006571147736991798,9.141124386317987e-07,0.30700790457402793,0.2,256,1.238452818603025,0.9135156017401698,0.5831894836597051,0.4256883339653885
9,10,False,387.5729499000008,0.0007981455033292292,1.030599246453961e-07,0.2049226420702105,0.2,192,1.5697097480522237,0.8859520732847279,0.5353158997289709,0.4784749132741945
10,10,False,416.41198560001794,0.00019181333271611704,3.675965644395384e-05,0.39531605258248603,0.2,256,0.864137837177439,0.868561749795964,0.6302645453553655,0.3924032620124014
11,10,False,387.24695700005395,0.00013483938486615076,1.2214050440661029e-05,0.15646581370570148,0.2,192,1.7807222344788465,0.8144838399912164,0.634633170829691,0.40976720889106094
12,10,False,298.7564093999681,0.00022138570104132354,1.6125619124224566e-07,0.39135470929380833,0.2,96,2.492309642319399,0.8122362434011621,0.6206251161647939,0.42329721328764236
13,10,False,387.1311878999695,5.2620087472217465e-05,3.179298208669456e-07,0.16017175906197062,0.2,192,1.5366656319664302,0.7761891839303471,0.5464492542046624,0.5057663100694538
14,10,False,298.8593075000099,9.475849552057713e-05,6.60339452874635e-05,0.25175813473695574,0.2,96,2.497051581117839,0.785736914982605,0.5922126542380799,0.4606508319375134
15,10,False,416.32555390003836,0.0005159141866026265,9.27230042886708e-06,0.1385341016186555,0.2,256,2.0611944251487744,0.8978004151701986,0.638801772791908,0.375378361760041
16,10,False,415.97202099999413,0.00014857085365141328,1.7871354106242314e-06,0.2131865777898621,0.2,256,1.3684556792258789,0.8344247022506792,0.6543769124822605,0.3832368691163094
17,10,False,387.5937012999784,7.491366206090014e-05,1.0650419925446416e-06,0.3899825691078166,0.2,192,1.5212529373250487,0.7826613179699923,0.598002447954219,0.45698811205253603
18,10,False,306.50929100002395,0.0003700066825581987,1.3290932432768658e-05,0.16237846033758097,0.2,128,0.7600550703945637,0.9431938329189947,0.6037174181311917,0.4003333927004389
19,10,False,298.8508777000243,0.00047652512326281304,1.1409908316234625e-06,0.36236631723506096,0.2,96,1.048798657456924,0.9251343622162193,0.6235920802811817,0.3837809085244087
20,10,False,306.3994677999872,6.003312376160421e-05,2.1232362642491527e-06,0.14686431745890294,0.2,128,2.0564626364350866,0.7854165534643218,0.5553813779061281,0.49369198356848326
21,10,False,416.23647180001717,0.00015919062897327887,1.4181752057025225e-06,0.365651855649045,0.2,256,2.7848040673269328,0.7977373594986082,0.6407558257185414,0.4122699995121671
22,10,False,416.37278130004415,5.2677181061289026e-05,3.229187244474446e-05,0.2223193162925339,0.2,256,0.5617659022918265,0.7897823029834276,0.5545359875228326,0.492574528930607
23,10,False,387.3047287000227,0.0003197520361263258,1.421349983629805e-07,0.237034578629783,0.2,192,1.1403396501230363,0.9147130542239769,0.6601740953249516,0.35036482216115444
24,10,False,306.679510499991,7.451100841419959e-05,4.590115717777421e-05,0.16091172158626374,0.2,128,2.674512364293659,0.7852528568739935,0.5919864413139673,0.46107634894063065
25,10,False,387.6531072999933,8.277358127808465e-05,2.1534196441630907e-05,0.2674627057358062,0.2,192,2.0990641053137216,0.7853988865738829,0.609909696520465,0.4452236322933509
26,10,False,415.99068779998925,0.0001619757001274864,2.806821829453918e-07,0.3372056603165825,0.2,256,0.5625062397105511,0.8968279215675427,0.6336759636422838,0.3805755869488773
27,10,False,416.40552620001836,0.00011173374188278219,9.94719323490991e-05,0.36794521628483334,0.2,256,2.5102144356567404,0.7884241210066829,0.6273804584043415,0.4284969957313043
28,10,False,387.70850919996155,0.0005483416498367555,2.0475011217703087e-06,0.2956421406062252,0.2,192,1.6330907938906112,0.8772214738558277,0.618121339527057,0.40113074901675705
29,10,False,298.38728439999977,0.0006639961026371246,7.902884317008897e-07,0.3849281156366763,0.2,96,1.4881615771721957,0.8905787455404536,0.6222953602373508,0.39323505162400446
30,10,False,306.70390259998385,8.443343947000465e-05,5.763991480490727e-05,0.14334987026706125,0.2,128,1.2897005508822548,0.8022439931132034,0.56064544499162,0.4818089489272926
31,10,False,298.40415729995584,0.0006998664146038943,3.650870899175671e-05,0.31130353984403025,0.2,96,2.1021470735741907,0.8650041176861964,0.6218247402428976,0.40154752562310003
32,10,False,298.7663006000221,0.0005593443989507905,1.9501245198199776e-05,0.36234099810516596,0.2,96,0.5470917296136817,0.9361911501558271,0.5598794484152118,0.44472201344855244
33,10,False,387.2199502000003,9.841454000853379e-05,1.0018671132130543e-05,0.27881864243176646,0.2,192,0.6803260475609423,0.8308512047023953,0.6175522768163102,0.4181836629030589
34,10,False,387.6790156000061,0.00011463126903913241,1.0740195570445113e-06,0.19060198832709477,0.2,192,2.1968221481133767,0.7961538285527731,0.6134685951955363,0.43698946041501324
35,10,False,387.6497192000388,0.00010631080489953193,1.689253547307834e-06,0.16469156846499255,0.2,192,2.1321834716337755,0.7902926311721735,0.6099124759595875,0.4428831188391238
36,10,False,306.4649479999789,7.758835747579535e-05,7.284739877412638e-07,0.19893267439960968,0.2,128,2.1558067242853767,0.7887085400566297,0.5710825971190189,0.47813619350470293
37,10,False,306.9024398000329,0.0003656030090728235,2.314340837543691e-07,0.10088482977985759,0.2,128,1.7930476299376281,0.893941560358827,0.6199176772007212,0.3946022867693692
38,10,False,298.48417150002206,9.274238113379205e-05,1.3397615396572743e-05,0.10879279768164256,0.2,96,2.6212930855417578,0.7936010680177572,0.5687176609126355,0.47812652627947644
39,10,False,387.60237089998554,5.039845084179714e-05,1.3560963914598137e-06,0.32665234014504174,0.2,192,1.4328671285159686,0.778474232952,0.5318348415087255,0.5179307686277819
40,10,False,387.37892710004235,0.00043664624588170373,1.2299052601618764e-06,0.2826696557991485,0.2,192,1.012140984852444,0.9260186461854605,0.6298770435732626,0.3774443582652954
41,10,False,306.8114426000393,0.0005467793064856444,1.7680472952031083e-06,0.30024156163480875,0.2,128,2.473756637182003,0.876474909997681,0.6680307385418525,0.35420620888565596
42,10,False,298.45456339995144,0.00021458210455858984,6.923663538236751e-07,0.3567646780895003,0.2,96,2.8283032931363983,0.8144418832712368,0.6198573991302494,0.4230132523691708
43,10,False,306.7717596999719,0.0003833398520373004,6.944267433142807e-07,0.1172379333631342,0.2,128,2.654904591322907,0.8620460042428263,0.6811683677562298,0.3473973440666998
44,10,False,387.8087602999876,8.972751547067362e-05,5.25435477066226e-05,0.37791866926776374,0.2,192,2.0843357437027272,0.7841632195555944,0.6017652687264091,0.4529640349797715
45,10,False,298.3770389999845,0.00029104193663766345,1.6784807927205996e-05,0.22416459829258095,0.2,96,1.8063187485376484,0.8622349655788405,0.5992388955459528,0.4237790315155895
46,10,False,387.74415500002215,0.0002748296037959513,1.6604049498093934e-07,0.23583011048176283,0.2,192,2.0664504202461274,0.8547255544917276,0.5987938445313697,0.42669783653500604
47,10,False,306.4079437000328,0.00012045670040122533,9.716565420567067e-05,0.16845185108440408,0.2,128,2.543724929294515,0.8052147633344908,0.6075655908692569,0.43811648438815204
48,10,False,298.77009100001305,0.00014829623461636693,1.0504005908639404e-05,0.1300302879349523,0.2,96,1.414086854807738,0.8438699409851136,0.583452862257549,0.44484616811817135
49,10,False,416.0462904999731,0.00013464100595048575,1.010766182280623e-07,0.1671359768075618,0.2,256,0.7997341563382089,0.8726124727276661,0.6366818577819104,0.38500344747724474
