pos_weight,seed,train_time_sec,thr_cls_from_val_sel,recall_attack,recall_bonafide,test_pr_auc,test_roc_auc,test_bacc,test_f1_1,test_f1_macro,test_prec1,test_rec1,test_cm_TN_FP_FN_TP,test_dice_global,test_dice_pos_mean,test_miou,test_pix_specificity,test_pix_f1,test_pix_prec,test_pix_rec,hp_lr,hp_weight_decay,hp_dropout_rate,hp_dec_ch,hp_loss_w_mask
2.5176767676767677,55,484.7161899000057,0.9980020000000001,0.9327731092436975,0.9787234042553191,0.997139473149379,0.9920734251147268,0.9557482567495084,0.961038961038961,0.935965025073936,0.9910714285714286,0.9327731092436975,"[138, 3, 24, 333]",0.878629198255453,0.8893908666295498,0.8845395968958989,0.99302966496717,0.8786291977554229,0.8832021967801976,0.8741033114670571,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
2.5176767676767677,56,419.6514938999899,0.9600400000000001,0.9215686274509803,0.9574468085106383,0.9946803439188228,0.9858950672467568,0.9395077179808093,0.9508670520231214,0.9195124733799818,0.982089552238806,0.9215686274509803,"[135, 6, 28, 329]",0.8347389405379914,0.8586575564216165,0.8485177592871669,0.9914461517675917,0.8347389400381415,0.8522075933998736,0.8179720518879536,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
2.5176767676767677,57,307.5926783999894,0.10489600000000002,0.9663865546218487,0.900709219858156,0.9962530664660941,0.989689492818404,0.9335478872400024,0.9636871508379888,0.935415003990423,0.9610027855153204,0.9663865546218487,"[127, 14, 12, 345]",0.845997880533185,0.8508554292994053,0.8576527234206263,0.9929061001877828,0.8459978800336576,0.8744447123093428,0.819343561364669,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
2.5176767676767677,58,460.5791404999909,0.9940060000000001,0.9439775910364145,0.9858156028368794,0.9982004297748467,0.9950533404851303,0.964896596936647,0.9683908045977011,0.9475287356321839,0.9941002949852508,0.9439775910364145,"[139, 2, 20, 337]",0.8818751258483283,0.8886519092805579,0.8875064536449997,0.9949131791936261,0.8818751253487697,0.910218665955679,0.8552434728393267,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
2.5176767676767677,59,654.5903444000287,0.9920080000000001,0.9411764705882353,1.0,0.9993306159172373,0.9982120507777579,0.9705882352941176,0.9696969696969697,0.9501950195019502,1.0,0.9411764705882353,"[141, 0, 21, 336]",0.8991949596205515,0.8949507224459609,0.9025996203299724,0.9961705526629949,0.8991949591211291,0.9318768715611767,0.8687277543133228,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
2.5176767676767677,60,481.0224070000113,0.9700300000000001,0.9719887955182073,1.0,0.9986986931448586,0.9962055744283529,0.9859943977591037,0.9857954545454546,0.9757744396014945,1.0,0.9719887955182073,"[141, 0, 10, 347]",0.9016873734002747,0.8993317406384551,0.9047289865854793,0.9955097017446651,0.9016873729004852,0.9221534640719041,0.8821099994229662,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
2.5176767676767677,61,358.1873336000135,0.358642,0.9607843137254902,0.8794326241134752,0.9925454649598802,0.9804517551701531,0.9201084689194827,0.9567642956764296,0.9228265922826593,0.9527777777777777,0.9607843137254902,"[124, 17, 14, 343]",0.8186083859956237,0.8446038991463285,0.835710379836357,0.9895051833133574,0.8186083854955784,0.8237639706851643,0.8135169331105886,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
2.5176767676767677,62,654.4044303999981,0.9880120000000001,0.9747899159663865,0.950354609929078,0.9982512036252689,0.9956592566104456,0.9625722629477322,0.9775280898876404,0.9605950308593132,0.9802816901408451,0.9747899159663865,"[134, 7, 9, 348]",0.8975836434554318,0.8972449115678376,0.9010716204186899,0.9949673236505279,0.8975836429555476,0.9135668233258727,0.8821501102696429,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
2.5176767676767677,63,461.26218429999426,0.262738,0.9775910364145658,0.9219858156028369,0.9974354323003553,0.992927667520909,0.9497884260087013,0.9735006973500697,0.9527001694635653,0.9694444444444444,0.9775910364145658,"[130, 11, 8, 349]",0.8502293192321393,0.865335680857426,0.8610614362069682,0.992985067926258,0.8502293187325329,0.8764817955633918,0.8255037429753236,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
2.5176767676767677,64,565.1094464000198,0.9980020000000001,0.927170868347339,1.0,0.9987384031433948,0.9966227625802093,0.9635854341736695,0.9622093023255814,0.9388968589549985,1.0,0.927170868347339,"[141, 0, 26, 331]",0.9030649727478357,0.9001164716832778,0.9058960213431144,0.9949781864882763,0.9030649722478798,0.9145930818281796,0.8918238613093582,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
